  A,  B,  Dir1, Dir2, Dir3, Dir4, FTYPE, Comments: WB=1 EB=2 SB=3 NB=4
  21951.00,  21931.00,         0,         0,         0,      1.00,     96.00
  21952.00,   5014.00,         0,         0,      1.00,         0,     91.00
  21953.00,   7162.00,         0,         0,         0,      1.00,     91.00
  21954.00,  21913.00,         0,         0,      1.00,         0,     96.00
  21955.00,  21933.00,         0,         0,         0,      1.00,     96.00
  21956.00,  17315.00,         0,         0,      1.00,         0,     91.00
  21957.00,   4144.00,         0,         0,         0,      1.00,     91.00
  21962.00,  22238.00,         0,         0,         0,      1.00,     91.00
  22220.00,  21923.00,         0,         0,         0,      1.00,     96.00
  22221.00,  22223.00,         0,         0,      1.00,         0,     96.00
  22222.00,  22220.00,         0,         0,         0,      1.00,     96.00
  22223.00,  22225.00,         0,      1.00,         0,         0,     96.00
  22224.00,  22222.00,      1.00,         0,         0,         0,     96.00
  22225.00,  22227.00,         0,      1.00,         0,         0,     96.00
  22226.00,  22224.00,      1.00,         0,         0,         0,     96.00
  22227.00,  22229.00,         0,      1.00,         0,         0,     96.00
  22228.00,  22226.00,      1.00,         0,         0,         0,     96.00
  22229.00,  22231.00,         0,         0,      1.00,         0,     96.00
  22230.00,  22228.00,         0,         0,         0,      1.00,     96.00
  22231.00,  22233.00,         0,         0,      1.00,         0,     96.00
  22232.00,  22230.00,         0,         0,         0,      1.00,     96.00
  22233.00,  22235.00,         0,         0,      1.00,         0,     96.00
  22234.00,  22232.00,         0,         0,         0,      1.00,     96.00
  22235.00,  22237.00,         0,         0,      1.00,         0,     96.00
  22236.00,  22234.00,         0,         0,         0,      1.00,     96.00
  22238.00,  12458.00,         0,         0,         0,      1.00,     91.00
  22239.00,  21896.00,         0,         0,      1.00,         0,     91.00
  22242.00,   5012.00,         0,      1.00,         0,         0,     91.00
  22243.00,   4395.00,      1.00,         0,         0,         0,     91.00
  22244.00,  22245.00,         0,         0,         0,      1.00,     96.00
  22245.00,  22249.00,         0,         0,         0,      1.00,     96.00
  22246.00,  21900.00,         0,         0,      1.00,         0,     96.00
  22249.00,  22257.00,         0,         0,         0,      1.00,     96.00
  22250.00,  22246.00,         0,         0,      1.00,         0,     96.00
  22251.00,  22244.00,         0,         0,         0,      1.00,     96.00
  22252.00,  21901.00,         0,         0,      1.00,         0,     96.00
  22253.00,  22256.00,         0,         0,      1.00,         0,     96.00
  22256.00,  22250.00,         0,         0,      1.00,         0,     96.00
  22257.00,  22255.00,         0,         0,         0,      1.00,     96.00
  22260.00,  21941.00,      1.00,         0,         0,         0,     96.00
  22262.00,  21903.00,         0,         0,      1.00,         0,     96.00
